layer,framing,alpha,content_id,delta
0,deploy,4.0,c014,-0.2464456558227539
0,deploy,4.0,c002,7.152557373046875e-05
0,deploy,4.0,c023,0.18743133544921875
0,deploy,4.0,c046,2.574920654296875e-05
0,deploy,4.0,c022,0.00017452239990234375
0,deploy,4.0,c050,-0.000102996826171875
0,deploy,4.0,c006,0.12473869323730469
0,deploy,4.0,c017,0.06248664855957031
0,deploy,4.0,c039,5.054473876953125e-05
0,deploy,4.0,c036,0.12505817413330078
0,deploy,4.0,c009,0.1874094009399414
0,deploy,4.0,c000,-0.18697357177734375
0,deploy,4.0,c013,0.00014972686767578125
0,deploy,4.0,c049,0.1875143051147461
0,deploy,4.0,c058,-0.1874065399169922
0,deploy,4.0,c024,-0.0625295639038086
0,deploy,4.0,c042,-0.12408924102783203
0,deploy,4.0,c047,0.12499523162841797
0,deploy,4.0,c043,0.00014781951904296875
0,deploy,4.0,c003,0.0003814697265625
0,deploy,4.0,c041,-0.12512588500976562
0,deploy,4.0,c008,0.06256675720214844
0,deploy,4.0,c045,-0.062392234802246094
0,deploy,4.0,c011,0.06293964385986328
0,deploy,4.0,c020,-0.062361717224121094
0,deploy,4.0,c044,-0.06165313720703125
0,deploy,4.0,c016,0.062389373779296875
0,deploy,4.0,c056,9.5367431640625e-05
0,deploy,4.0,c025,0.18759822845458984
0,deploy,4.0,c029,0.06248188018798828
0,deploy,4.0,c014,-0.1236867904663086
0,deploy,4.0,c002,0.0626821517944336
0,deploy,4.0,c023,-0.12400531768798828
0,deploy,4.0,c046,-0.062445640563964844
0,deploy,4.0,c022,0.0005092620849609375
0,deploy,4.0,c050,0.06255149841308594
2,eval,-4.0,c006,-0.18729496002197266
2,eval,-4.0,c017,-0.12487602233886719
2,eval,-4.0,c039,-0.12499237060546875
2,eval,-4.0,c036,-0.06244850158691406
2,eval,-4.0,c009,0.1249551773071289
2,eval,-4.0,c000,-0.12490081787109375
2,eval,-4.0,c013,-0.06217002868652344
2,eval,-4.0,c049,1.9073486328125e-05
2,eval,-4.0,c058,0.06255912780761719
2,eval,-4.0,c024,-0.24940872192382812
2,eval,-4.0,c042,-0.24970149993896484
2,eval,-4.0,c047,-0.06227874755859375
2,eval,-4.0,c043,-0.3747835159301758
2,eval,-4.0,c003,-0.1247873306274414
2,eval,-4.0,c041,-0.24985218048095703
2,eval,-4.0,c008,-0.1875295639038086
2,eval,-4.0,c045,-0.562108039855957
2,eval,-4.0,c011,-0.3122377395629883
2,eval,-4.0,c020,-0.3748035430908203
2,eval,-4.0,c044,-0.18721389770507812
2,eval,-4.0,c016,-0.3745460510253906
2,eval,-4.0,c056,-0.12513351440429688
2,eval,-4.0,c025,-0.1873769760131836
2,eval,-4.0,c029,1.71661376953125e-05
2,eval,-4.0,c014,-0.24955177307128906
2,eval,-4.0,c002,-0.1874065399169922
2,eval,-4.0,c023,-0.12492561340332031
2,eval,-4.0,c046,-0.12492752075195312
2,eval,-4.0,c022,-0.06226634979248047
2,eval,-4.0,c050,-0.06229686737060547
2,eval,-4.0,c006,-0.3742351531982422
2,eval,-4.0,c017,-0.12486076354980469
2,eval,-4.0,c039,0.12493038177490234
2,eval,-4.0,c036,-0.06236839294433594
2,eval,-4.0,c009,-0.2499675750732422
2,eval,-4.0,c000,-0.062270164489746094
2,eval,-4.0,c013,-0.06241798400878906
2,eval,-4.0,c049,-0.2500286102294922
2,eval,-4.0,c058,0.1875324249267578
2,eval,-4.0,c024,-0.37365055084228516
2,eval,-4.0,c042,-0.1248025894165039
2,eval,-4.0,c047,-0.12485218048095703
2,eval,-4.0,c043,-0.2496471405029297
2,eval,-4.0,c003,-0.1872110366821289
2,eval,-4.0,c041,-0.00011348724365234375
2,eval,-4.0,c008,3.147125244140625e-05
2,eval,-4.0,c045,-0.12488079071044922
